approx_pct_share_num_creators_t28ddmedian,chain,chain_id,chain_name,dt,is_op_chain,known_creators,known_creators_t28dma,known_creators_t28dmedian,known_projects,known_projects_t28dma,known_projects_t28dmedian,num_contracts,num_contracts_no_tokens,num_contracts_no_tokens_t28dma,num_contracts_no_tokens_t28dmedian,num_contracts_t28dma,num_contracts_t28dmedian,num_creators,num_creators_no_tokens,num_creators_no_tokens_t28dma,num_creators_no_tokens_t28dma_excl_all,num_creators_no_tokens_t28dmedian,num_creators_t28dma,num_creators_t28dma_excl_all,num_creators_t28dmedian,pct_creators_no_tokens_t28dma,pct_share_num_creators_no_tokens_t28dma_t28dma,pct_share_num_creators_t28dma,unknown_creators,unknown_creators_t28dma,unknown_creators_t28dmedian,last_updated
0.007585539057456424,celo,42220.0,Celo,2024-05-26 00:00:00,0,66,68.71428571428571,68,48,51.67857142857143,52,1215,793,838.6785714285714,851,1240.857142857143,1246,226,200,198.17857142857142,198.17857142857142,202,228.67857142857142,228.67857142857142,235,0.866625019522099,0.01188334661081558,0.007419226259171197,178,181.03571428571428,185,2024-07-30 02:27:59.149537
0.005390574564234991,zora,7777777.0,ZORA,2024-05-26 00:00:00,1,38,38.857142857142854,39,34,34.357142857142854,34,2799,276,322.5,317,2658.8214285714284,2700,156,76,88.28571428571429,88.28571428571429,79,175.78571428571428,175.78571428571428,167,0.502234863876473,0.005293860663531468,0.005703175331507204,127,144.28571428571428,136,2024-07-30 02:27:59.149537
,- All -,,- All -,2024-05-25 00:00:00,0,6262,6488.678571428572,6518,5612,5859.035714285715,5884,217963,150264,148343.10714285713,151126,222540.85714285713,224414,28626,15893,16686.214285714286,,16853,30905.60714285714,,30980,0.5399089624282233,,,24723,26864.178571428572,26958,2024-07-30 02:27:59.149537
0.3763718528082634,bnb,56.0,BNB,2024-05-25 00:00:00,0,1995,2147.3214285714284,2151,2014,2152.75,2149,43377,17040,18133.285714285714,18342,47895.67857142857,47884,10611,5308,5584.214285714285,5584.214285714285,5623,11603.32142857143,11603.32142857143,11660,0.4812599840562892,0.3346603483628487,0.37544389194286293,9223,10119.642857142857,10192,2024-07-30 02:27:59.149537
0.27959974176888314,ethereum,1.0,Ethereum,2024-05-25 00:00:00,0,2800,2823.3571428571427,2809,2414,2434.1785714285716,2437,25214,16406,16838.25,16964,25608.964285714286,25665,8662,5998,5978.214285714285,5978.214285714285,5998,8683.142857142857,8683.142857142857,8662,0.6884850778190912,0.3582726545009353,0.28095687675722275,6644,6630.714285714285,6625,2024-07-30 02:27:59.149537
0.20174306003873466,- OP Chains -,,- OP Chains -,2024-05-25 00:00:00,0,855,876.25,884,544,565.6428571428571,569,84874,70319,58801.642857142855,57696,74615.07142857143,75506,5202,1970,2449.3928571428573,2449.3928571428573,2533,6178.214285714285,6178.214285714285,6250,0.3964564425689347,0.14679140607944113,0.19990593477605195,4559,5506.357142857143,5582,2024-07-30 02:27:59.149537
0.1787282117495158,base,8453.0,Base,2024-05-25 00:00:00,1,575,581.7857142857143,582,406,422.4642857142857,424,36272,25486,20441.10714285714,20763,32375.89285714286,32611,4542,1489,1923.0714285714287,1923.0714285714287,2004,5465.25,5465.25,5537,0.35187254536781093,0.11524911496658918,0.17683684306014744,4122,5034.0,5104,2024-07-30 02:27:59.149537
0.14415752098127824,polygon,137.0,Polygon PoS,2024-05-25 00:00:00,0,883,937.6071428571429,944,846,915.5357142857143,926,33286,24013,31787.285714285714,26725,41690.53571428572,37198,3869,2609,2901.9285714285716,2901.9285714285716,2976,4336.5,4336.5,4466,0.669186803050518,0.1739117406584563,0.1403143442532966,3330,3771.0,3891,2024-07-30 02:27:59.149537
0.07333763718528083,arbitrum,42161.0,Arbitrum One,2024-05-25 00:00:00,0,810,826.3928571428571,831,702,722.2857142857143,731,16617,12789,14306.535714285714,14469,18525.60714285714,18789,2137,1703,1784.642857142857,1784.642857142857,1795,2252.5714285714284,2252.5714285714284,2272,0.7922691527143583,0.10695313068529624,0.07288552585811404,1662,1771.5,1789,2024-07-30 02:27:59.149537
0.03670109748224661,avalanche_c,43114.0,Avalanche C-Chain,2024-05-25 00:00:00,0,322,340.0357142857143,342,243,257.35714285714283,260,4484,3092,3377.535714285714,3417,5004.821428571428,5040,1014,792,854.8928571428571,854.8928571428571,859,1140.392857142857,1140.392857142857,1137,0.7496476778052676,0.051233481873402764,0.03689922193961567,800,912.3928571428571,919,2024-07-30 02:27:59.149537
0.03315041962556488,optimism,10.0,OP Mainnet,2024-05-25 00:00:00,1,463,483.89285714285717,485,283,296.7142857142857,298,46650,45192,38710.78571428572,43732,40374.32142857143,45375,981,819,869.25,869.25,868,1036.2857142857142,1036.2857142857142,1027,0.8388130686517784,0.052093901295765965,0.03353067000093603,577,608.8928571428571,602,2024-07-30 02:27:59.149537
0.022143318269851518,fantom,250.0,Fantom,2024-05-25 00:00:00,0,175,189.03571428571428,189,135,148.0,148,8308,6714,6132.75,6289,8094.178571428572,8345,576,425,483.17857142857144,483.17857142857144,482,678.2142857142857,678.2142857142857,686,0.7124275934702475,0.02895675215211873,0.021944700279768928,457,548.0714285714286,553,2024-07-30 02:27:59.149537
0.014719173660426082,scroll,534352.0,Scroll,2024-05-25 00:00:00,0,0,0.0,0,0,0.0,0,3209,1914,1252.9642857142858,1186,2512.285714285714,2496,728,602,368.39285714285717,368.39285714285717,348,465.89285714285717,465.89285714285717,456,0.7907244154848602,0.02207767746685673,0.015074703272753327,728,465.89285714285717,456,2024-07-30 02:27:59.149537
0.012976113621691415,gnosis,100.0,Gnosis,2024-05-25 00:00:00,0,151,156.42857142857142,158,114,119.57142857142857,121,3612,2502,2409.75,2287,3879.6428571428573,3875,363,310,331.35714285714283,331.35714285714283,336,393.35714285714283,393.35714285714283,402,0.8423824223715272,0.01985813781265116,0.01272769504377962,263,289.5357142857143,299,2024-07-30 02:27:59.149537
0.007585539057456424,celo,42220.0,Celo,2024-05-25 00:00:00,0,62,68.89285714285714,68,45,51.892857142857146,52,1186,771,838.6785714285714,851,1235.5714285714287,1246,213,184,197.46428571428572,197.46428571428572,202,228.14285714285714,228.14285714285714,235,0.8655291170945524,0.011833977577726695,0.0073819244543003645,171,180.39285714285714,185,2024-07-30 02:27:59.149537
0.005390574564234991,zora,7777777.0,ZORA,2024-05-25 00:00:00,1,38,38.92857142857143,39,33,34.392857142857146,35,2739,292,324.17857142857144,317,2676.25,2700,159,72,88.82142857142857,88.82142857142857,79,176.57142857142858,176.57142857142858,167,0.5030339805825242,0.005323042545814123,0.0057132489827897625,128,144.92857142857142,137,2024-07-30 02:27:59.149537
,- All -,,- All -,2024-05-24 00:00:00,0,6376,6499.75,6527,5714,5872.392857142857,5887,222674,150406,149157.9642857143,152165,223642.89285714287,224803,30120,16703,16699.85714285714,,16853,30987.14285714286,,30980,0.5389285878935963,,,26180,26938.14285714286,26958,2024-07-30 02:27:59.149537
0.3763718528082634,bnb,56.0,BNB,2024-05-24 00:00:00,0,2033,2154.5,2156,2030,2159.8214285714284,2158,45586,17982,18159.75,18342,48048.46428571428,47884,10971,5485,5592.892857142857,5592.892857142857,5623,11637.285714285714,11637.285714285714,11660,0.480601146560931,0.33490662879921984,0.3755520722880457,9577,10149.214285714286,10192,2024-07-30 02:27:59.149537
0.2800516462233699,ethereum,1.0,Ethereum,2024-05-24 00:00:00,0,2803,2827.1428571428573,2809,2385,2438.25,2441,26408,17416,16835.89285714286,16964,25616.571428571428,25665,8892,6126,5979.357142857143,5979.357142857143,6008,8687.035714285714,8687.035714285714,8676,0.688308111019294,0.3580484007562084,0.28034322991102295,6875,6630.964285714285,6625,2024-07-30 02:27:59.149537
0.20361523563589412,- OP Chains -,,- OP Chains -,2024-05-24 00:00:00,0,884,876.2857142857143,884,569,566.0714285714286,569,78857,63738,58233.32142857143,57459,74133.17857142857,73805,5441,2090,2457.8571428571427,2457.8571428571427,2533,6220.392857142857,6220.392857142857,6308,0.3951289250219612,0.14717833343313458,0.2007410907749758,4778,5547.571428571428,5629,2024-07-30 02:27:59.149537
0.1788250484183344,base,8453.0,Base,2024-05-24 00:00:00,1,590,581.0,582,427,422.60714285714283,424,37508,26163,19893.071428571428,19862,31897.071428571428,32029,4767,1585,1930.9285714285713,1930.9285714285713,2004,5506.5,5506.5,5540,0.35066350157605947,0.1156254544521339,0.17770273385274998,4337,5075.535714285715,5108,2024-07-30 02:27:59.149537
0.14415752098127824,polygon,137.0,Polygon PoS,2024-05-24 00:00:00,0,948,938.9642857142857,944,928,917.8571428571429,926,37198,26275,33171.67857142857,26995,43084.392857142855,37259,4466,2976,2905.25,2905.25,2976,4346.285714285715,4346.285714285715,4466,0.6684443202734682,0.17396855405093287,0.14026093771610346,3885,3779.964285714286,3891,2024-07-30 02:27:59.149537
0.07333763718528083,arbitrum,42161.0,Arbitrum One,2024-05-24 00:00:00,0,840,827.0,831,737,722.8214285714286,731,18701,14421,14350.714285714286,14469,18587.85714285714,18789,2328,1844,1786.857142857143,1786.857142857143,1795,2255.464285714286,2255.464285714286,2272,0.7922347315250265,0.10699834900213005,0.07278710064081877,1839,1774.25,1789,2024-07-30 02:27:59.149537
0.03670109748224661,avalanche_c,43114.0,Avalanche C-Chain,2024-05-24 00:00:00,0,324,340.85714285714283,344,250,257.9642857142857,260,4800,3279,3384.75,3417,5019.535714285715,5040,1073,836,856.6785714285714,856.6785714285714,859,1143.107142857143,1143.107142857143,1137,0.749429812228575,0.051298556873882586,0.0368897238486008,860,914.5,919,2024-07-30 02:27:59.149537
0.03315041962556488,optimism,10.0,OP Mainnet,2024-05-24 00:00:00,1,484,485.0,486,295,297.42857142857144,299,39565,37927,38692.142857142855,43732,40365.392857142855,45375,1008,855,869.1785714285714,869.1785714285714,868,1036.5357142857142,1036.5357142857142,1027,0.8385418461220412,0.052047066270883416,0.03345050942787331,584,607.7142857142857,602,2024-07-30 02:27:59.149537
0.022143318269851518,fantom,250.0,Fantom,2024-05-24 00:00:00,0,184,189.71428571428572,189,151,148.53571428571428,149,8917,7176,6110.464285714285,6255,8091.964285714285,8345,641,457,485.85714285714283,485.85714285714283,484,684.7857142857143,684.7857142857143,686,0.7095024512360487,0.029093490962283683,0.02209902724632336,519,553.8928571428571,554,2024-07-30 02:27:59.149537
0.014493221433182699,scroll,534352.0,Scroll,2024-05-24 00:00:00,0,0,0.0,0,0,0.0,0,3333,2155,1218.9642857142858,1182,2472.4285714285716,2457,694,589,355.82142857142856,355.82142857142856,345,451.4642857142857,451.4642857142857,449,0.788149671703188,0.021306854635197908,0.014569406666359318,694,451.4642857142857,449,2024-07-30 02:27:59.149537
0.012976113621691415,gnosis,100.0,Gnosis,2024-05-24 00:00:00,0,162,156.21428571428572,158,121,119.57142857142857,121,4268,2815,2390.9285714285716,2281,3879.6428571428573,3875,408,347,331.2857142857143,331.2857142857143,336,393.42857142857144,393.42857142857144,402,0.8420479302832243,0.019837637618799135,0.01269651007330229,301,289.7857142857143,299,2024-07-30 02:27:59.149537
0.007585539057456424,celo,42220.0,Celo,2024-05-24 00:00:00,0,67,69.17857142857143,68,49,52.214285714285715,52,1278,851,841.9642857142857,863,1241.0714285714287,1248,235,202,198.60714285714286,198.60714285714286,202,229.5,229.5,235,0.8653906006847184,0.011892745019204613,0.00740629754275967,190,181.46428571428572,188,2024-07-30 02:27:59.149537
0.005422853453841188,zora,7777777.0,ZORA,2024-05-24 00:00:00,1,40,38.92857142857143,39,36,34.392857142857146,35,2588,315,324.82142857142856,317,2685.785714285714,2700,164,80,89.46428571428571,89.46428571428571,80,177.21428571428572,177.21428571428572,168,0.5048367593712212,0.005357188684248796,0.005718961781383984,132,145.53571428571428,137,2024-07-30 02:27:59.149537
,- All -,,- All -,2024-05-23 00:00:00,0,6527,6512.178571428572,6537,5884,5886.5,5911,231488,154168,149855.0,154168,224383.17857142858,226873,30980,16829,16714.928571428572,,16868,31060.85714285714,,31260,0.5381348136837362,,,26958,27001.678571428572,27206,2024-07-30 02:27:59.149537
0.3743122200895713,bnb,56.0,BNB,2024-05-23 00:00:00,0,2173,2163.8928571428573,2158,2183,2169.1785714285716,2167,51174,18860,18190.428571428572,18356,48082.96428571428,47884,12091,5743,5608.142857142857,5608.142857142857,5631,11677.32142857143,11677.32142857143,11701,0.4802593549768323,0.3355170100295287,0.37594974842015216,10623,10181.5,10211,2024-07-30 02:27:59.149537
0.2775431861804223,ethereum,1.0,Ethereum,2024-05-23 00:00:00,0,2778,2832.6785714285716,2836,2390,2444.6071428571427,2441,26017,17290,16836.321428571428,16964,25626.535714285714,25665,8676,5974,5982.642857142857,5982.642857142857,6008,8693.964285714286,8693.964285714286,8676,0.6881375009756358,0.357922131200082,0.2799009778039425,6652,6633.321428571428,6625,2024-07-30 02:27:59.149537
0.2027831094049904,- OP Chains -,,- OP Chains -,2024-05-23 00:00:00,0,908,875.8214285714286,883,579,565.7857142857143,568,80931,65976,57834.07142857143,57360,73803.78571428571,73133,5406,2200,2465.3214285714284,2465.3214285714284,2533,6261.964285714285,6261.964285714285,6339,0.39369777853822685,0.14749219047130666,0.20160307414936576,4719,5588.857142857143,5651,2024-07-30 02:27:59.149537
0.1794945617402431,base,8453.0,Base,2024-05-23 00:00:00,1,598,580.2857142857143,581,431,421.9642857142857,423,37056,25854,19328.571428571428,19843,31385.5,31991,4664,1661,1938.0714285714287,1938.0714285714287,2004,5547.285714285715,5547.285714285715,5611,0.34937292369498596,0.11594853189407245,0.17859409638221743,4228,5116.5,5179,2024-07-30 02:27:59.149537
0.1427063339731286,polygon,137.0,Polygon PoS,2024-05-23 00:00:00,0,989,938.2142857142857,943,955,917.75,925,36900,26039,34350.17857142857,27050,44204.28571428572,37295,4558,3032,2903.285714285714,2903.285714285714,2976,4342.357142857143,4342.357142857143,4461,0.6685967134374022,0.17369417415569485,0.1398015876666084,3967,3776.8214285714284,3891,2024-07-30 02:27:59.149537
0.072680742162508,arbitrum,42161.0,Arbitrum One,2024-05-23 00:00:00,0,840,827.1785714285714,831,746,722.6428571428571,731,19759,15285,14362.285714285714,14553,18604.75,18881,2352,1877,1786.9642857142858,1786.9642857142858,1795,2255.035714285714,2255.035714285714,2272,0.7924328091097702,0.10690828130541988,0.07260056295015316,1864,1773.857142857143,1789,2024-07-30 02:27:59.149537
0.03675623800383877,avalanche_c,43114.0,Avalanche C-Chain,2024-05-23 00:00:00,0,345,342.0357142857143,345,260,258.64285714285717,260,5145,3434,3394.035714285714,3422,5031.535714285715,5062,1156,882,858.6428571428571,858.6428571428571,860,1145.892857142857,1145.892857142857,1149,0.7493221131369799,0.051369819109521424,0.036891862058815415,924,916.1785714285714,919,2024-07-30 02:27:59.149537
0.03285348688419706,optimism,10.0,OP Mainnet,2024-05-23 00:00:00,1,500,485.2142857142857,488,306,297.89285714285717,299,42279,40511,38858.142857142855,43732,40534.32142857143,45375,1076,900,868.9285714285714,868.9285714285714,868,1036.9285714285713,1036.9285714285713,1027,0.8379830543500725,0.05198518005717728,0.03338377194999678,636,607.7142857142857,602,2024-07-30 02:27:59.149537
0.022072936660268713,fantom,250.0,Fantom,2024-05-23 00:00:00,0,190,190.17857142857142,190,148,148.71428571428572,149,9551,7479,6045.785714285715,6245,8037.892857142857,8246,684,480,489.92857142857144,489.92857142857144,485,690.3571428571429,690.3571428571429,690,0.7096740817382308,0.029310838472024578,0.022225952737943026,554,558.8571428571429,554,2024-07-30 02:27:59.149537
0.013563659628918746,scroll,534352.0,Scroll,2024-05-23 00:00:00,0,0,0.0,0,0,0.0,0,2591,1431,1175.607142857143,1171,2425.785714285714,2447,624,493,343.64285714285717,343.64285714285717,338,437.92857142857144,437.92857142857144,424,0.7847007013537759,0.020559038327585693,0.014099049791653254,624,437.92857142857144,424,2024-07-30 02:27:59.149537
0.012763915547024952,gnosis,100.0,Gnosis,2024-05-23 00:00:00,0,161,155.96428571428572,158,121,119.5,120,4973,3345,2365.1428571428573,2278,3859.5,3825,422,353,330.32142857142856,330.32142857142856,334,392.7142857142857,392.7142857142857,399,0.8411240451073116,0.019762060433573064,0.012643382116214253,314,289.17857142857144,298,2024-07-30 02:27:59.149537
0.007549584133077415,celo,42220.0,Celo,2024-05-23 00:00:00,0,67,69.42857142857143,69,52,52.5,52,1359,905,843.75,863,1244.107142857143,1248,237,203,199.60714285714286,199.60714285714286,202,230.5,230.5,236,0.8659745894019213,0.01194184839044652,0.00742091562186675,192,182.21428571428572,188,2024-07-30 02:27:59.149537
0.005374280230326296,zora,7777777.0,ZORA,2024-05-23 00:00:00,1,41,39.0,39,37,34.42857142857143,35,2417,306,325.39285714285717,318,2701.25,2700,171,75,90.0,90.0,80,177.71428571428572,177.71428571428572,168,0.5064308681672025,0.005384408291988769,0.005721486850698629,137,145.89285714285714,137,2024-07-30 02:27:59.149537
,- All -,,- All -,2024-05-22 00:00:00,0,6457,6514.428571428572,6539,5828,5890.892857142857,5939,229401,156969,150108.57142857142,155572,224501.4642857143,226873,31260,17137,16710.75,,16868,31093.25,,31354,0.5374397980269029,,,27247,27031.178571428572,27247,2024-07-30 02:27:59.149537
0.37319002360145437,bnb,56.0,BNB,2024-05-22 00:00:00,0,2136,2166.0714285714284,2158,2148,2171.535714285714,2167,45951,18342,18197.071428571428,18356,47958.28571428572,47817,11309,5581,5608.642857142857,5608.642857142857,5631,11670.75,11670.75,11701,0.48057261591096173,0.33563082788880555,0.37534673924404816,9830,10171.785714285714,10211,2024-07-30 02:27:59.149537
0.277699815015628,ethereum,1.0,Ethereum,2024-05-22 00:00:00,0,2767,2834.5714285714284,2836,2390,2446.6785714285716,2448,25992,17017,16822.821428571428,16935,25615.821428571428,25665,8953,6081,5983.428571428572,5983.428571428572,6008,8696.392857142857,8696.392857142857,8707,0.688035679817987,0.35805864915868957,0.2796874838475507,6934,6634.964285714285,6625,2024-07-30 02:27:59.149537
0.20357849078267526,- OP Chains -,,- OP Chains -,2024-05-22 00:00:00,0,888,875.3928571428571,883,566,565.7142857142857,568,86816,71224,57006.392857142855,56412,73075.5,72675,6250,2551,2464.3928571428573,2464.3928571428573,2533,6308.928571428572,6308.928571428572,6383,0.3906198697990377,0.14747350401046377,0.20290347813202453,5582,5635.571428571428,5713,2024-07-30 02:27:59.149537
0.1816993047139121,base,8453.0,Base,2024-05-22 00:00:00,1,598,579.8214285714286,581,430,421.67857142857144,423,38724,26809,18739.60714285714,19010,30867.39285714286,31640,5537,2026,1937.7142857142858,1937.7142857142858,2004,5595.142857142857,5595.142857142857,5697,0.3463207884389522,0.11595615311786041,0.17994718651613636,5104,5164.107142857143,5285,2024-07-30 02:27:59.149537
0.1422784971614467,polygon,137.0,Polygon PoS,2024-05-22 00:00:00,0,951,937.1428571428571,943,922,917.5357142857143,925,33724,23831,35547.357142857145,27101,45316.42857142857,37724,4484,3024,2903.714285714286,2903.714285714286,2976,4340.178571428572,4340.178571428572,4461,0.6690310635671672,0.17376325333777873,0.13958587704497186,3908,3775.3928571428573,3891,2024-07-30 02:27:59.149537
0.0724628436563118,arbitrum,42161.0,Arbitrum One,2024-05-22 00:00:00,0,843,827.5,831,735,722.5714285714286,731,18789,14324,14368.214285714286,14553,18614.285714285714,18881,2323,1857,1786.392857142857,1786.392857142857,1795,2254.5714285714284,2254.5714285714284,2272,0.7923425421366114,0.10690081876294344,0.0725099958534868,1837,1773.392857142857,1789,2024-07-30 02:27:59.149537
0.036646041972316135,avalanche_c,43114.0,Avalanche C-Chain,2024-05-22 00:00:00,0,333,342.07142857142856,345,252,258.7142857142857,260,5062,3362,3403.964285714286,3422,5044.142857142857,5062,1128,859,859.2857142857143,859.2857142857143,860,1147.642857142857,1147.642857142857,1149,0.7487396527043008,0.05142113395782442,0.036909710536623126,908,917.8214285714286,919,2024-07-30 02:27:59.149537
0.03275499138865855,optimism,10.0,OP Mainnet,2024-05-22 00:00:00,1,479,485.5,488,293,298.10714285714283,299,46450,44776,38620.71428571428,43732,40296.53571428572,45375,1029,865,868.2857142857143,868.2857142857143,868,1036.1785714285713,1036.1785714285713,1027,0.8379691862268639,0.051959709425711854,0.03332487184287816,609,606.7857142857143,602,2024-07-30 02:27:59.149537
0.022070549212221725,fantom,250.0,Fantom,2024-05-22 00:00:00,0,200,190.28571428571428,190,160,148.92857142857142,149,9375,7387,5985.892857142857,6198,7969.464285714285,8220,679,479,491.60714285714283,491.60714285714283,486,691.8928571428571,691.8928571428571,692,0.7105249574149589,0.02941861633123246,0.022252188405613986,543,560.0714285714286,564,2024-07-30 02:27:59.149537
0.012789436754481086,scroll,534352.0,Scroll,2024-05-22 00:00:00,0,0,0.0,0,0,0.0,0,2698,1468,1159.2142857142858,1168,2403.535714285714,2443,639,502,334.57142857142856,334.57142857142856,325,426.64285714285717,426.64285714285717,401,0.7841955466264857,0.020021329298291732,0.013721397960742513,639,426.64285714285717,401,2024-07-30 02:27:59.149537
0.012693755182751803,gnosis,100.0,Gnosis,2024-05-22 00:00:00,0,166,155.57142857142858,157,127,119.28571428571429,120,6425,4941,2321.964285714286,2220,3807.3571428571427,3819,413,351,329.25,329.25,333,391.60714285714283,391.60714285714283,398,0.8407660738714091,0.019702885866882097,0.012594603100581086,303,288.39285714285717,295,2024-07-30 02:27:59.149537
0.007526950309370415,celo,42220.0,Celo,2024-05-22 00:00:00,0,66,69.5,69,48,52.5,52,1346,875,843.6428571428571,863,1243.0,1248,237,206,200.17857142857142,200.17857142857142,202,231.35714285714286,231.35714285714286,236,0.8652361840074096,0.011979029752020191,0.0074407513803524195,192,182.96428571428572,188,2024-07-30 02:27:59.149537
0.0053581680168399565,zora,7777777.0,ZORA,2024-05-22 00:00:00,1,39,38.892857142857146,39,35,34.285714285714285,34,2453,319,325.85714285714283,319,2732.3571428571427,2719,175,85,90.28571428571429,90.28571428571429,81,177.67857142857142,177.67857142857142,168,0.508140703517588,0.005402852312775566,0.00571437760377482,144,145.96428571428572,138,2024-07-30 02:27:59.149537
,- All -,,- All -,2024-05-21 00:00:00,0,6746,6521.571428571428,6550,6064,5898.821428571428,5941,239357,158594,150118.67857142858,155572,224678.5357142857,226873,32835,17717,16698.75,,16853,31142.464285714286,,31370,0.536205158551312,,,28632,27075.75,27293,2024-07-30 02:27:59.149537
0.3758367867389225,bnb,56.0,BNB,2024-05-21 00:00:00,0,2326,2171.964285714286,2161,2329,2176.785714285714,2178,54039,19476,18256.89285714286,18473,48148.78571428572,47884,13203,5992,5622.571428571428,5622.571428571428,5632,11714.5,11714.5,11790,0.47996682987506323,0.3367061264209254,0.37615841484238904,11605,10211.107142857143,10315,2024-07-30 02:27:59.149537
0.2760280522792477,ethereum,1.0,Ethereum,2024-05-21 00:00:00,0,2844,2835.5,2836,2441,2447.3214285714284,2448,26804,17820,16808.928571428572,16912,25589.5,25530,8852,6095,5978.607142857143,5978.607142857143,5996,8680.392857142857,8680.392857142857,8659,0.6887484519709856,0.3580272261610685,0.2787317271204109,6767,6618.785714285715,6580,2024-07-30 02:27:59.149537
0.2051322919987249,- OP Chains -,,- OP Chains -,2024-05-21 00:00:00,0,905,875.3214285714286,883,578,565.7857142857143,568,86359,70584,55780.0,55481,71929.07142857143,72173,6083,2730,2450.1428571428573,2450.1428571428573,2516,6333.607142857143,6333.607142857143,6435,0.386847937025279,0.14672612364056337,0.20337527193576985,5398,5659.714285714285,5783,2024-07-30 02:27:59.149537
0.18415683774306663,base,8453.0,Base,2024-05-21 00:00:00,1,608,578.7142857142857,577,434,421.07142857142856,423,38808,26833,18098.678571428572,18533,30278.571428571428,31295,5338,2179,1922.3214285714287,1922.3214285714287,2003,5618.071428571428,5618.071428571428,5777,0.3421674952004374,0.11511768417225413,0.18039906466710015,4891,5187.5,5351,2024-07-30 02:27:59.149537
0.14220592923175007,polygon,137.0,Polygon PoS,2024-05-21 00:00:00,0,961,938.0714285714286,943,940,919.1785714285714,926,38144,27295,36875.357142857145,27295,46617.892857142855,37934,4564,3065,2904.0714285714284,2904.0714285714284,2976,4343.857142857143,4343.857142857143,4461,0.6685467162166606,0.17390950990771337,0.13948341091458724,3976,3778.6428571428573,3891,2024-07-30 02:27:59.149537
0.072425884603124,arbitrum,42161.0,Arbitrum One,2024-05-21 00:00:00,0,858,828.5,831,739,723.6785714285714,731,19549,14813,14386.857142857143,14577,18637.0,18926,2425,1927,1785.9285714285713,1785.9285714285713,1795,2256.1785714285716,2256.1785714285716,2272,0.7915723489465435,0.10694983585169976,0.07244701481326027,1930,1774.0714285714287,1789,2024-07-30 02:27:59.149537
0.03669110615237488,avalanche_c,43114.0,Avalanche C-Chain,2024-05-21 00:00:00,0,358,342.7142857142857,346,272,259.14285714285717,260,5411,3621,3410.464285714286,3443,5052.285714285715,5080,1163,890,859.9642857142857,859.9642857142857,865,1149.9642857142858,1149.9642857142858,1151,0.7478182552253174,0.05149872210280923,0.03692592452427726,921,919.1785714285714,921,2024-07-30 02:27:59.149537
0.032738284985655085,optimism,10.0,OP Mainnet,2024-05-21 00:00:00,1,486,486.64285714285717,490,298,298.89285714285717,300,45871,44151,38037.67857142857,42575,39716.142857142855,44295,1085,910,869.75,869.75,871,1038.75,1038.75,1027,0.8373044524669073,0.052084736881503106,0.033354778557986395,655,608.2857142857143,602,2024-07-30 02:27:59.149537
0.02209116990755499,fantom,250.0,Fantom,2024-05-21 00:00:00,0,189,190.28571428571428,190,148,148.82142857142858,149,7044,5074,5941.0,6130,7923.428571428572,8165,693,491,493.2857142857143,493.2857142857143,491,694.4642857142857,694.4642857142857,693,0.7103111339676009,0.029540277822334864,0.022299593228813665,569,562.5357142857143,565,2024-07-30 02:27:59.149537
0.012623525661459994,scroll,534352.0,Scroll,2024-05-21 00:00:00,0,0,0.0,0,0,0.0,0,2496,1323,1139.857142857143,1166,2374.3214285714284,2441,543,447,324.64285714285717,324.64285714285717,319,414.17857142857144,414.17857142857144,396,0.7838234026041218,0.019441147220172598,0.013299479695271385,543,414.17857142857144,396,2024-07-30 02:27:59.149537
0.012687280841568378,gnosis,100.0,Gnosis,2024-05-21 00:00:00,0,165,155.17857142857142,155,127,118.96428571428571,119,5128,3596,2224.964285714286,2220,3714.5,3819,419,355,329.07142857142856,329.07142857142856,333,391.7857142857143,391.7857142857143,398,0.8399270738377392,0.019706350988632597,0.012580433927492205,310,288.85714285714283,295,2024-07-30 02:27:59.149537
0.007523111252789289,celo,42220.0,Celo,2024-05-21 00:00:00,0,65,69.71428571428571,70,50,52.714285714285715,52,1322,886,845.0,863,1243.9642857142858,1248,235,205,200.89285714285714,200.89285714285714,202,232.07142857142858,232.07142857142858,236,0.8656509695290858,0.01203041288377017,0.007451928866075146,192,183.39285714285714,188,2024-07-30 02:27:59.149537
0.00535543512910424,zora,7777777.0,ZORA,2024-05-21 00:00:00,1,38,38.857142857142854,38,34,34.214285714285715,34,2506,297,326.07142857142856,319,2759.25,2734,164,79,90.42857142857143,90.42857142857143,81,177.32142857142858,177.32142857142858,168,0.5099697885196375,0.005415289852747747,0.0056938791659069095,133,145.60714285714286,137,2024-07-30 02:27:59.149537
,- All -,,- All -,2024-05-20 00:00:00,0,6497,6520.857142857143,6550,5829,5900.071428571428,5941,217811,141808,149779.82142857142,152165,224124.7142857143,224803,30772,16900,16665.964285714286,,16801,31120.535714285714,,31370,0.5355294792712667,,,26725,27052.678571428572,27293,2024-07-30 02:27:59.149537
0.3758367867389225,bnb,56.0,BNB,2024-05-20 00:00:00,0,2151,2170.6785714285716,2161,2149,2175.3928571428573,2178,48783,18356,18255.285714285714,18473,47963.42857142857,47884,11701,5579,5620.535714285715,5620.535714285715,5632,11681.785714285714,11681.785714285714,11790,0.4811366902075882,0.33724635538211967,0.3753722564911777,10211,10178.25,10315,2024-07-30 02:27:59.149537
