avg_l1_fee_scalar,num_raw_txs,num_blocks,l2_num_txs_per_day,l2_gas_used,l1_gas_paid,dt,base_fee_gwei,compressedtxsize_approx_user_txs_l2_per_day,l2_eth_fees_per_day,avg_l1_gas_price_on_l2,num_users_per_day,l2_gas_used_user_txs_per_day,num_user_txs_per_second,active_secs_per_day,l2_num_attr_deposit_txs_per_day,l1_gas_used_user_txs_l2_per_day,l2_gas_used_per_block,l2_gas_eth_fees_priority_fee,chain_type,l2_num_user_deposit_txs_per_day,l1_gas_paid_user_txs,calldata_gas_user_txs_l2_per_day,avg_l2_gas_price,calldata_bytes_user_txs_l2_per_day,is_initial_day,l1_contrib_l2_eth_fees_per_day,calldata_bytes_l2_per_day,compressedtxsize_approx_l2_per_day,l2_gas_eth_fees_base_fee,l2_gas_used_per_second,equivalent_l1_tx_fee,l2_contrib_l2_eth_fees_per_day,calldata_gas_l2_per_day,l1_gas_used_on_l2,l2_eth_fees_per_second,l2_eth_fees_per_block,chain,l2_num_txs_per_day_per_block
0.684000015,"79,297","43,200","29,453","7,840,904,554","84,647,612.03",2023-08-06,0.0000000500001071,"6,003,595.75",3.12,14.47,"14,602","5,524,795,320",0.3408912037037037,"86,400","43,200","123,753,816","181,502.42",1.9,mainnet,33,"84,647,612.03","64,012,668",0.34356809791598203,"8,897,724",0,1.22,"20,146,144","14,596,098.75",0.000000392046023082,"90,751.21","80,106,681,603.18",1.9,"147,262,444","123,753,816",0.0000361436805721045,0.000072287361144209,zora,0.6817824074074074
0.684000015,"140,473","43,200","94,802","14,254,979,005","244,871,540.34",2024-02-17,0.0000002520041,"16,753,359",8.3,19.64,"41,614","12,036,110,807",1.1,"86,400","43,200","357,999,320","329,976.37",3.49,mainnet,15,"244,871,540.34","164,909,168",0.28998959870824803,"21,502,148",0,4.81,"32,740,610","25,056,786.25",0.0000036,"164,988.18","236,583,537,958.59",3.49,"248,073,956","357,999,320",0.000096065,0.000192129595565038,zora,2.19
0.684000015,"43,830","43,200",630,"2,219,997,767","2,072,851.1",2024-03-12,0.00000005,"155,941",0.123274559084,59.06,29,"52,241,487",0.0073,"86,400","43,200","3,030,484","51,388.84",0.00085,mainnet,0,"2,072,851.1","1,809,616",0.0163285022,"217,045",0,0.12242153384904,"11,449,045","8,288,952.25",0.000000111,"25,694.42","3,085,815,023.46",0.0008530252347036,"84,936,196","3,030,484",0.00000142678887828407,0.0000029,pgn,0.015
0.684000015,"43,224","43,200",18,"2,182,699,940","424,438.43",2023-07-13,0.00000005,"37,896.5",0.05045,54.06,7,"8,780,924",0.0002083,"86,400","43,200","620,524","50,525.46",0.0275058402868049,mainnet,6,"424,438.43","586,760",3.13,"39,317",0,0.022946472502,"11,273,837","8,172,443",0.0000001091,"25,262.73","489,759,083.75",0.0275059,"83,731,376","620,524",0.000000583940069,0.00000116788014,pgn,0.00042
0,"43,697","43,200",497,"1,989,925,732",0,2024-03-26,0.000000051,"111,949",0.047,32.62,40,"37,756,428",0.0058,"86,400","43,200","2,117,400","46,063.1",0.000044,mainnet,0,0,"1,250,448",0.0012,"156,303",0,0.047241665523089,"7,241,103","7,208,255.5",0.0000001015,"23,031.55","1,239,193,513.58",0.000044,"67,789,752","2,117,400",0.00000055,0.000001095,pgn,0.0115046
0.684000015,"45,077","43,200","1,877","2,380,249,464","7,228,131.86",2024-01-16,0.00000005,"559,409.25",0.26,33.14,120,"211,451,932",0.02172453703703704,"86,400","43,200","10,567,444","55,098.37",0.016087082,mainnet,0,"7,228,131.86","6,908,372",0.0760797091,"772,025",0,0.23956427541129066,"12,004,025","8,692,548.75",0.000000119012,"27,549.18","6,962,435,952.87",0.016087201485028,"90,037,004","10,567,444",0.00000295892913074,0.0000059,pgn,0.04344907407407408
0.684000015,"49,630","43,200","6,211","22,235,639,319","28,753,598.66",2023-11-17,0.00000006939348242502,"2,290,811.5",1.23,27.29,"1,465","20,043,248,703",0.07188657407407407,"86,400","43,200","42,037,424","514,713.87",0.45,mainnet,219,"28,753,598.66","29,895,416",0.02237406923913709,"3,896,351",0,0.78,"15,220,715","10,476,661.75",0.0000015056,"257,356.94","476,525,323,914.35",0.448449034,"113,629,148","42,037,424",0.000014271607077,0.00002854321415499309,pgn,0.14
0.684000015,"46,794","43,200","2,177","2,668,268,841","15,839,790.55",2023-08-27,0.00000005,"1,310,598.75",0.66024089,12.63,"1,634","331,640,179",0.025,"86,400","43,200","23,157,588","61,765.48",0.46019,mainnet,"1,417","15,839,790.55","18,601,004",1.39,"2,691,404",0,0.20005283974688035,"14,518,544","9,784,436.75",0.00000013341344205,"30,882.74","4,187,566,348.87",0.460188046,"105,639,116","23,157,588",0.0000076416769204097,0.00001528335384082,pgn,0.05039
0.684000015,"45,342","43,200","2,142","2,304,359,280","5,693,287.81",2024-02-04,0.00000005,"408,495",0.10465172022034,16.41,111,"138,379,164",0.025,"86,400","43,200","8,323,520","53,341.65",0.01124069243839086,mainnet,0,"5,693,287.81","4,205,424",0.08123193789749066,"571,257",0,0.09341091,"11,803,257","8,541,808.5",0.00000012,"26,670.83","2,280,181,516.36",0.0112408077,"87,336,840","8,323,520",0.0000012112467618095,0.0000024,pgn,0.05
0.684000015,"45,474","43,200","2,269","2,540,024,559","7,498,443.19",2023-12-01,0.00000005,"565,114.5",0.3906288082808803,44.34,196,"371,098,633",0.026261574074074073,"86,400","43,200","10,962,636","58,796.86",0.058,mainnet,5,"7,498,443.19","6,573,160",0.156763983103015,"753,142",0,0.3324539084,"11,987,242","8,699,371.75",0.0000001270038,"29,398.43","14,765,378,903.42",0.058,"89,714,236","10,962,636",0.00000452116676251019,0.00000904233352502038,pgn,0.053
0.684000015,"43,341","43,200",123,"2,206,111,271","655,282.96",2023-10-07,0.00000005,"52,925.75",0.03580273801034,5.87,71,"30,810,862",0.0014,"86,400","43,200","958,016","51,067.39",0.03195586087,mainnet,18,"655,282.96","712,988",1.04,"74,774",0,0.0038,"11,314,398","8,190,681",0.00000011030561046,"25,533.7","187,256,865",0.032,"83,895,888","958,016",0.00000041,0.000000828767084,pgn,0.0028
0.684000015,"43,779","43,200",579,"2,213,713,000","1,807,850.34",2024-03-11,0.00000005,"134,741.75",0.118828784872077,64.99,23,"45,366,008",0.0067014,"86,400","43,200","2,643,056","51,243.36",0.0013278618592023,mainnet,0,"1,807,850.34","1,525,916",0.029,"190,943",0,0.11750081,"11,422,943","8,267,847.5",0.00000011069,"25,621.68","2,944,903,323.37",0.0013,"84,654,008","2,643,056",0.0000014,0.00000275067,pgn,0.0134028
0.684000015,"43,365","43,200",98,"2,202,571,669","646,960.05",2023-08-11,0.00000005,"53,491.75",0.032,18.34,59,"20,422,475",0.0011,"86,400","43,200","945,848","50,985.46",0.020431361889512063,mainnet,67,"646,960.05","749,244",1,"59,052",0,0.012,"11,319,192","8,201,331.75",0.00000011013,"25,492.73","376,256,282.54",0.020431472018083,"84,040,188","945,848",0.00000037,0.00000075,pgn,0.0023
0.684000015,"43,311","43,200",76,"2,192,786,060","218,250.72",2023-09-01,0.00000005,"15,557.75",0.019430409182611037,19.38,53,"14,744,942",0.00088,"86,400","43,200","319,080","50,758.94",0.01520165092,mainnet,35,"218,250.72","166,236",1.03,"22,848",0,0.0042,"11,269,548","8,157,079.5",0.000000109639303,"25,379.47","277,739,832.64",0.01520176056,"83,390,904","319,080",0.00000022,0.00000044977799034,pgn,0.0018
0.684000015,"45,263","43,200","2,063","2,308,936,397","5,826,199.95",2024-02-07,0.00000005,"424,307",0.239023,39.46,91,"141,518,537",0.024,"86,400","43,200","8,517,836","53,447.6",0.0091465745581801,mainnet,0,"5,826,199.95","4,544,368",0.065,"591,622",0,0.23,"11,823,622","8,556,954.5",0.00000012,"26,723.8","5,511,338,266.42",0.009146690005,"87,665,128","8,517,836",0.000002766469095,0.00000553293819072,pgn,0.048
0.684000015,"47,200","43,200","3,997","48,002,715,476","14,740,493.08",2023-12-13,0.000073041251048,"1,159,790",0.68,43.79,119,"45,834,446,482",0.04626157407407407,"86,400","43,200","21,550,428","1,111,173.97",0.03089,mainnet,3,"14,740,493.08","14,207,904",0.00075,"1,331,169",0,0.6454795981355012,"12,564,429","9,293,396.75",0.0034,"555,586.98","1,629,312,275,284.25",0.034268978196073,"97,340,748","21,550,428",0.00000786746037420801,0.00001573492074841602,pgn,0.093
0.684000015,"43,719","43,200",519,"2,208,906,131","1,625,017.14",2024-03-09,0.00000005,"120,992.25",0.09080026598144407,53.61,36,"41,635,803",0.0060069,"86,400","43,200","2,375,756","51,132.09",0.0037,mainnet,0,"1,625,017.14","1,371,204",0.08859884746127503,"168,996",0,0.087,"11,400,996","8,252,675.25",0.0000001104453066,"25,566.04","2,219,077,292.27",0.0037,"84,476,532","2,375,756",0.0000010509290044,0.0000021018580088,pgn,0.012014
0.684000015,"55,021","43,200","11,812","3,454,097,167","48,498,695.5",2023-12-31,0.00000005,"3,807,050.75",0.7005335147558106,13.76,205,"1,284,295,492",0.14,"86,400","43,200","70,904,524","79,955.95",0.033289787083,mainnet,9,"48,498,695.5","48,061,356",0.02592079470472056,"5,176,092",0,0.6672435549674807,"16,411,936","11,942,145",0.0000001727049,"39,977.98","17,690,775,524.72",0.03328995978833042,"131,211,472","70,904,524",0.000008108027,0.00001621605358231043,pgn,0.27
,"6,636","6,636",0,"333,654,076",0,2023-07-11,,0,0,NaN,1,0,0,"13,272","6,636",0,"50,279.4",-0,mainnet,0,0,0,,0,1,0,"1,725,360","1,249,374",0.00249650441076,"25,139.7",0,0,"12,770,016",0,0,0,pgn,0
0.684000015,"49,596","43,200","6,391","97,417,821,509","18,982,373.9",2023-12-10,0.0000033444884391052,"1,458,581.75",0.66,29.8,279,"95,249,176,471",0.0739699074074074,"86,400","43,200","27,752,008","2,255,042.16",0.09082,mainnet,5,"18,982,373.9","16,383,900",0.00096,"1,517,703",0,0.565609095,"12,751,803","9,592,727.25",0.00032,"1,127,521.08","2,710,971,331,476.66",0.09113933006120092,"99,523,188","27,752,008",0.0000076012549219044,0.0000152025098438088,pgn,0.15
0,"43,510","43,200",310,"1,976,171,523",0,2024-03-20,0.000000051,"72,429",0.032799108161253025,35.15,19,"24,524,819",0.0036,"86,400","43,200","1,363,128","45,744.71",0.000028584365095,mainnet,0,0,"821,584",0.0012,"100,270",0,0.03277042301141014,"7,185,070","7,168,623",0.00000010078,"22,872.36","860,964,512.6",0.000029,"67,359,088","1,363,128",0.0000003796193074,0.00000076,pgn,0.0072
0.684000015,"43,287","43,200",80,"2,186,548,401","187,894.8",2023-10-08,0.00000005,"12,749.75",0.01226069,6.25,57,"12,253,895",0.00093,"86,400","43,200","274,700","50,614.55",0.011086894069,mainnet,7,"187,894.8","116,956",0.90477382059072,"17,596",0,0.0012,"11,252,536","8,147,829.25",0.00000010932742005,"25,307.27","75,057,642.21",0.0110870034,"83,269,012","274,700",0.0000001419062,0.00000028,pgn,0.0019
0,"43,831","43,200",631,"2,012,129,403",0,2024-03-16,0.000000050254097207,"177,020",0.073498797175099,33.03,29,"60,854,199",0.00730324074074074,"86,400","43,200","3,250,232","46,577.07",0.00006375510034,mainnet,0,0,"2,145,792",0.001049,"236,085",0,0.073,"7,320,885","7,273,270.25",0.00000010088,"23,288.53","2,015,339,818.65",0.000064,"68,684,196","3,250,232",0.00000085068052,0.000001701361046,pgn,0.0146065
0.684000015,"45,781","43,200","2,554","2,355,591,267","5,885,292.08",2023-10-30,0.00000005,"410,368.25",0.20728798925321093,16.9,"1,223","183,315,946",0.02956019,"86,400","43,200","8,604,228","54,527.58",0.1078442603593308,mainnet,27,"5,885,292.08","3,787,140",0.59,"322,650",0,0.099,"11,566,054","8,549,756.25",0.00000012,"27,263.79","3,259,919,947.91",0.1078,"86,986,372","8,604,228",0.0000024,0.00000479833308456507,pgn,0.05912037037037037
0.684000015,"45,165","43,200","1,965","2,385,939,788","7,291,289.68",2024-01-14,0.00000005,"560,181.5",0.26,32.96,157,"216,475,256",0.022743056,"86,400","43,200","10,659,780","55,230.09",0.023127737044,mainnet,0,"7,291,289.68","6,824,984",0.1068,"771,713",0,0.24036,"12,003,713","8,692,139.75",0.00000012,"27,615.04","7,038,132,696.42",0.023,"89,934,716","10,659,780",0.00000305,0.000006099173052,pgn,0.045
0.684000015,"45,406","43,200","2,205","2,351,921,548","6,621,166.66",2024-01-18,0.00000005,"485,334",0.27,34.47,750,"183,939,054",0.02552083,"86,400","43,200","9,680,068","54,442.63",0.046168244168095,mainnet,1,"6,621,166.66","5,366,304",0.251,"614,427",0,0.23,"11,846,847","8,618,692.25",0.000000117596077,"27,221.31","6,312,878,118.07",0.046,"88,497,348","9,680,068",0.0000032,0.0000064,pgn,0.051042
0,"43,730","43,200",530,"1,983,919,743",0,2024-03-19,0.000000051,"100,130",0.05111554013,38.37,15,"32,353,643",0.0061,"86,400","43,200","1,946,384","45,924.07",0.00003875544343023,mainnet,0,0,"1,025,440",0.0012009968502503057,"143,383",0,0.0510766835023,"7,228,183","7,196,536.25",0.0000001011799069,"22,962.03","1,233,756,585.08",0.000039,"67,566,340","1,946,384",0.00000059161504775039,0.00000118323009550078,pgn,0.012
0,"43,583","43,200",382,"2,006,514,068",0,2024-03-30,0.000000051,"99,024",0.027686941044,22,41,"33,799,746",0.0044,"86,400","43,200","1,837,380","46,447.08",0.00003961642781204,mainnet,1,0,"1,168,768",0.00117512007426056,"136,456",0,0.028,"7,221,708","7,323,198.25",0.0000001023,"23,223.54","744,551,263.95",0.000039718760029508,"69,752,868","1,837,380",0.00000032045070653088,0.000000640901413062,pgn,0.0088
0.684000015,"45,011","43,200","1,807","2,370,467,169","6,932,643.85",2024-01-12,0.00000005,"536,905.75",0.2035,26.35,155,"201,103,233",0.02091,"86,400","43,200","10,135,444","54,871.93",0.02081216320920084,mainnet,4,"6,932,643.85","6,624,476",0.10349053778043,"733,424",0,0.18265125685009037,"11,967,104","8,670,855",0.00000012,"27,435.96","5,173,225,181.82",0.02081,"89,761,712","10,135,444",0.000002354902067,0.0000047098041,pgn,0.0418287037037037
0.684000015,"45,005","43,200","1,805","2,275,413,769","4,650,904.62",2024-03-07,0.00000005,"330,943",0.318015,67.63,27,"107,297,241",0.020891203703703703,"86,400","43,200","6,799,568","52,671.62",0.0035,mainnet,0,"4,650,904.62","3,331,248",0.032,"476,424",0,0.31,"11,708,424","8,463,957.25",0.00000011377069,"26,335.81","7,238,251,078.41",0.00347794773660509,"86,457,876","6,799,568",0.00000368073,0.0000074,pgn,0.0417824074074074
0.684000015,"43,350","43,200",116,"2,192,619,121","546,362.8",2023-10-20,0.00000005,"42,883",0.024892036,12.29,92,"15,549,036",0.0013,"86,400","43,200","798,776","50,755.07",0.018174524077,mainnet,34,"546,362.8","559,920",1.17,"83,196",0,0.006717401858896001,"11,329,540","8,184,068.5",0.00000010963095605,"25,377.54","200,529,972.55",0.0181746337078,"83,780,296","798,776",0.0000002881022635039,0.0000005762045270078,pgn,0.0027
0.684000015,"61,153","43,200","17,944","4,112,829,982","73,771,872.25",2024-01-02,0.00000005000000000001,"5,791,113.25",1.41,18.24,174,"1,942,856,908",0.2077,"86,400","43,200","107,853,612","95,204.4",0.060623732854414907,mainnet,9,"73,771,872.25","73,134,740",0.0312035015,"7,744,595",0,1.35,"18,980,375","13,926,376.75",0.0000002056,"47,602.2","35,465,655,392.61",0.06062,"156,287,564","107,853,612",0.000016,0.00003254736577799071,pgn,0.4153703703703704
0.684000015,"51,879","43,200","8,677","3,077,833,516","34,768,153.06",2023-12-27,0.00000005,"2,727,340.75",0.8756539530048,24.6,107,"910,246,496",0.10042824074074073,"86,400","43,200","50,830,632","71,246.15",0.020321910498379808,mainnet,2,"34,768,153.06","34,196,876",0.02232589137047,"3,697,067",0,0.86,"14,929,907","10,859,603",0.00000015,"35,623.07","22,533,369,375.53",0.020322064390044,"117,309,296","50,830,632",0.00001013,0.00002026976743067,pgn,0.20086
0.684000015,"48,268","43,200","5,066","2,718,844,167","20,480,974.15",2023-12-28,0.00000005,"1,602,963",0.6234946806076,29.11,136,"550,829,611",0.059,"86,400","43,200","29,942,944","62,936.21",0.0272743305888092,mainnet,2,"20,480,974.15","20,135,600",0.05,"2,211,323",0,0.596220214077,"13,444,163","9,736,315",0.00000014,"31,468.1","16,016,077,691.89",0.027274466531036,"103,265,456","29,942,944",0.0000072,0.000014,pgn,0.12
0.684000015,"55,608","43,200","12,385","3,479,665,096","51,079,000.74",2023-12-25,0.00000005,"4,025,476",1.06,20.13,131,"1,311,241,430",0.1433449074074074,"86,400","43,200","74,676,900","80,547.8",0.03049751068,mainnet,23,"51,079,000.74","50,932,736",0.023258634116581068,"5,492,990",0,1.03,"16,734,650","12,164,047.25",0.00000017,"40,273.9","26,490,432,033.62",0.0305,"134,123,252","74,676,900",0.00001225072656979022,0.00002450145313958044,pgn,0.29
0.684000015,"47,482","43,200","4,280","11,338,544,392","16,173,897.19",2023-12-05,0.00000014773008839021,"1,259,138.5",0.95,56.16,161,"9,170,210,848",0.04953703703703704,"86,400","43,200","23,646,048","262,466.31",0.0405730087,mainnet,2,"16,173,897.19","15,489,576",0.0044245964128407,"1,762,590",0,0.908339181624086,"12,995,430","9,392,827.25",0.0000014733062,"131,233.15","416,927,031,870.52",0.040574482023053,"98,624,820","23,646,048",0.00001098279703295309,0.0000219655940659062,pgn,0.09907407407407408
0.684000015,"46,229","43,200","1,823","2,580,857,205","12,623,715.5",2023-08-26,0.00000005,"1,038,919.25",0.5306415388378072,12.91,"1,394","268,060,397",0.021099537037037038,"86,400","43,200","18,455,724","59,742.06",0.36769014,mainnet,"1,206","12,623,715.5","14,639,284",1.37,"2,127,628",0,0.16295126650731084,"13,866,148","9,462,134",0.00000012904286025,"29,871.03","3,457,805,078.56",0.3676902723305,"101,096,992","18,455,724",0.0000061,0.000012,pgn,0.042199074074074076
0.684000015,"45,720","43,200","2,520","2,326,966,624","6,794,746.71",2024-02-03,0.00000005,"488,886",0.13560153683488504,17.98,169,"161,803,436",0.029,"86,400","43,200","9,933,840","53,864.97",0.013,mainnet,0,"6,794,746.71","5,080,416",0.08302191999054,"676,692",0,0.122168304917099,"11,908,692","8,622,241.5",0.00000012,"26,932.48","2,886,840,057.58",0.013,"88,212,504","9,933,840",0.0000016,0.00000313892446377049,pgn,0.058
0.684000015,"50,834","43,200","7,470","6,792,108,479","38,083,752.85",2023-11-27,0.00000005029,"3,034,414.25",1.97,31.93,"2,788","4,606,358,690",0.086,"86,400","43,200","55,678,000","157,224.73",0.75771949642085,mainnet,164,"38,083,752.85","40,423,268",0.16,"5,611,274",0,1.22,"16,912,602","11,206,973.5",0.000000341018251044,"78,612.37","173,899,212,656.18",0.76,"124,004,184","55,678,000",0.00002284354066,0.000045687081,pgn,0.17
0,"43,545","43,200",345,"1,983,211,515",0,2024-04-18,0.000000053,"91,857",0.01450571036,12.46,15,"31,367,639",0.003993056,"86,400","43,200","1,697,296","45,907.67",0.0000371566896045,mainnet,0,0,"1,094,352",0.00118790578452031,"128,514",0,0.014,"7,213,314","7,188,299.25",0.0000001051102103,"22,953.84","390,361,240.25",0.000037,"67,635,828","1,697,296",0.00000016789017,0.00000033578033,pgn,0.008
0.684000015,"46,397","43,200","2,347","2,574,718,417","14,697,072.76",2023-08-28,0.00000005,"1,195,705.25",0.7880099,25.8,"1,569","302,839,981",0.027,"86,400","43,200","21,486,948","59,599.96",0.40878482530018,mainnet,850,"14,697,072.76","16,577,748",1.35,"2,409,336",0,0.3792249086,"13,998,336","9,533,095",0.00000012873592085,"29,799.98","7,832,254,827.78",0.408784954036,"102,049,584","21,486,948",0.00000912048452140708,0.000018240969043,pgn,0.054328703703703705
0.684000015,"46,433","43,200","3,223","13,554,352,095","10,146,171.68",2023-12-02,0.0000000500291079,"764,298.25",0.4028262303316082,33.35,303,"11,384,729,183",0.03730324074074074,"86,400","43,200","14,833,584","313,758.15",0.064,mainnet,10,"10,146,171.68","8,722,148",0.0056578397402865105,"960,920",0,0.34,"12,197,120","8,899,891.5",0.00000068,"156,879.08","341,647,818,668.91",0.064412973204,"91,879,160","14,833,584",0.00000466234062883806,0.0000093,pgn,0.0746065
0.684000015,"43,442","43,200",210,"2,207,490,932","388,905.99",2023-09-29,0.00000005,"23,181",0.038417259454365006,9.02,100,"29,845,924",0.00243056,"86,400","43,200","568,576","51,099.33",0.03491082,mainnet,32,"388,905.99","142,416",1.17,"17,316",0,0.00350633162052,"11,262,756","8,164,138.75",0.00000011037,"25,549.66","266,997,386.06",0.03491093,"83,361,324","568,576",0.0000004446442066,0.00000089,pgn,0.0049
0.684000015,"47,185","43,200","3,923","4,837,708,727","18,983,848.6",2023-11-11,0.0000000500012453053,"1,535,326",0.8346207259074,29.82,311,"2,662,978,320",0.045405093,"86,400","43,200","27,754,164","111,984",0.2684383962082,mainnet,62,"18,983,848.6","20,296,992",0.1008039142094,"2,064,006",0,0.5661820877966205,"13,322,110","9,681,915",0.0000002419025,"55,992","72,686,276,112.66",0.26843863811077,"103,573,360","27,754,164",0.0000096599621054096,0.00001931992421082,pgn,0.09081019
0.684000015,"43,266","43,200",61,"2,188,788,916","227,150.93",2023-09-13,0.00000005,"17,249.25",0.022,18.26,53,"14,423,025",0.000706019,"86,400","43,200","332,092","50,666.41",0.018,mainnet,5,"227,150.93","209,620",1.25,"24,016",0,0.004148552046953078,"11,258,180","8,150,922.5",0.0000001094,"25,333.21","276,818,176.75",0.018,"83,341,352","332,092",0.00000026,0.00000051,pgn,0.001412037037037037
0.684000015,"46,143","43,200","2,942","2,446,839,912","9,640,178.57",2024-01-20,0.00000005,"720,680.5",0.23,16.14,582,"278,921,306",0.03405093,"86,400","43,200","14,093,828","56,639.81",0.073,mainnet,1,"9,640,178.57","8,329,992",0.26266053,"940,785",0,0.16,"12,173,205","8,854,114.5",0.00000012,"28,319.91","4,498,851,684.71",0.073261618894208,"91,462,248","14,093,828",0.00000264844078219506,0.00000529688156439012,pgn,0.0681019
0.684000015,"44,286","43,200",828,"2,312,802,428","4,921,979.29",2023-08-16,0.00000005,"397,972",0.28,26.09,606,"109,008,028",0.0096,"86,400","43,200","7,195,876","53,537.09",0.15,mainnet,258,"4,921,979.29","5,466,688",1.36,"792,175",0,0.1284267305021,"12,132,535","8,592,709.75",0.00000011564012,"26,768.55","2,829,598,562.92",0.15,"89,300,188","7,195,876",0.0000031972952909,0.00000639459058,pgn,0.019
0.684000015,"44,037","43,200",613,"2,275,934,869","3,649,643.51",2023-08-18,0.00000005,"295,217",0.19038088067105,22.88,426,"76,046,757",0.007094907407407407,"86,400","43,200","5,335,736","52,683.68",0.1069,mainnet,224,"3,649,643.51","4,056,528",1.41,"578,979",0,0.083493628029,"11,905,059","8,482,187.25",0.00000011,"26,341.84","1,741,668,164.73",0.10688725264232808,"87,802,740","5,335,736",0.0000022035,0.00000440696483035,pgn,0.014
0.684000015,"45,280","43,200","2,080","2,274,308,802","4,913,798.65",2024-03-05,0.00000005,"341,003",0.47,94.56,32,"108,063,814",0.024074074074074074,"86,400","43,200","7,183,916","52,646.04",0.004104019,mainnet,0,"4,913,798.65","3,193,008",0.03797878513540609,"493,560",0,0.464644053,"11,725,560","8,474,208.5",0.0000001137154401,"26,323.02","10,113,057,534.38",0.0041041,"86,322,696","7,183,916",0.0000054,0.00001085065,pgn,0.048
0.684000015,"43,205","43,200",4,"2,178,212,081","42,760.94",2023-07-24,0.00000005,"3,680.75",0.0063624029,31.41,5,"3,862,627",0.000046,"86,400","43,200","62,516","50,421.58",0.005019,mainnet,1,"42,760.94","54,540",1.3,"4,752",0,0.001342919680037204,"11,237,172","8,135,730.25",0.00000010891060405,"25,210.79","120,240,186.88",0.005019,"83,164,644","62,516",0.000000074,0.00000015,pgn,0.000093
0.684000015,"43,403","43,200",161,"2,192,367,426","353,329.78",2023-09-04,0.00000005,"23,017.25",0.023,14.41,127,"13,393,194",0.0019,"86,400","43,200","516,564","50,749.25",0.017550836849068,mainnet,42,"353,329.78","193,108",1.31,"27,592",0,0.00509074,"11,277,232","8,166,137.75",0.0000001096,"25,374.62","186,799,968.55",0.01755095,"83,435,740","516,564",0.000000262056503,0.000000524113006,pgn,0.0037
0.684000015,"43,328","43,200",91,"2,191,473,854","234,018.29",2023-08-31,0.00000005,"16,052.25",0.0164667109208065,18.95,59,"12,948,308",0.0010532407407407407,"86,400","43,200","342,132","50,728.56",0.012032,mainnet,37,"234,018.29","157,828",0.929227566942016,"20,659",0,0.00443478618195065,"11,268,199","8,157,536.75",0.0000001096,"25,364.28","246,635,988.12",0.012032,"83,379,724","342,132",0.00000019059,0.0000003811738639076,pgn,0.0021065
0.684000015,"45,054","43,200","1,854","2,269,918,251","4,596,789.27",2024-03-06,0.00000005,"323,331.75",0.35723675456919907,77,38,"103,117,395",0.021,"86,400","43,200","6,720,452","52,544.4",0.00329447545369104,mainnet,0,"4,596,789.27","3,156,156",0.031949885367096,"464,979",0,0.35,"11,696,979","8,456,360.25",0.00000011,"26,272.2","7,929,568,159.42",0.0032945889496036,"86,283,012","6,720,452",0.0000041,0.0000083,pgn,0.043
0,"43,665","43,200",465,"1,991,662,984",0,2024-04-16,0.000000053,"120,238.25",0.017,11.32,18,"39,734,800",0.0054,"86,400","43,200","2,228,528","46,103.31",0.000045,mainnet,0,0,"1,417,892",0.0011,"167,162",0,0.01725358340804,"7,251,962","7,216,349.75",0.0000001056,"23,051.65","453,514,994.98",0.0000450500359098,"67,954,076","2,228,528",0.00000020021566486053,0.00000040043132972106,pgn,0.01076
0,"43,679","43,200",479,"1,997,476,936",0,2024-03-27,0.000000051,"116,552",0.051224065746093,34.38,10,"39,284,068",0.0055,"86,400","43,200","2,176,480","46,237.89",0.0000469301058,mainnet,0,0,"1,343,680",0.0012,"166,048",0,0.0511770337690044,"7,250,848","7,254,556.25",0.0000001019,"23,118.95","1,350,809,765.4",0.000047031977088,"68,550,148","2,176,480",0.00000059287113132052,0.00000118574226264103,pgn,0.011088
0.684000015,"44,811","43,200","1,585","5,595,559,019","6,420,762.86",2023-11-04,0.000000050012054,"511,964",0.162243302048,15.89,210,"3,424,924,203",0.018344907407407407,"86,400","43,200","9,387,080","129,526.83",0.060191527634590306,mainnet,26,"6,420,762.86","6,466,944",0.018,"554,166",0,0.102051,"11,797,086","8,651,301.75",0.00000028,"64,763.41","55,435,818,202.5",0.0601918075,"89,666,460","9,387,080",0.0000019,0.00000375563199185502,pgn,0.037
,"43,200","43,200",0,"2,174,306,472",0,2023-07-23,,0,0,NaN,1,0,0,"86,400","43,200",0,"50,331.17",-0,mainnet,0,0,0,,0,0,0,"11,232,000","8,133,023.25",0.0000001087,"25,165.58",0,0,"83,126,772",0,0,0,pgn,0
0.684000015,"43,289","43,200",80,"2,186,213,804","279,463.25",2023-10-09,0.00000005,"21,073.75",0.0173434386811054,8.38,39,"12,150,198",0.00093,"86,400","43,200","408,572","50,606.8",0.0150027,mainnet,9,"279,463.25","250,140",1.23,"30,243",0,0.00234063,"11,266,023","8,156,270.5",0.0000001093106902,"25,303.4","86,085,861.15",0.0150028093,"83,401,896","408,572",0.00000020073,0.0000004015,pgn,0.0019
0,"43,660","43,200",460,"1,983,736,661",0,2024-03-24,0.000000051,"97,492.25",0.023858028,18.72,26,"32,327,621",0.005324074074074074,"86,400","43,200","1,860,108","45,919.83",0.000038016,mainnet,0,0,"1,059,396",0.00117908,"137,601",0,0.0238199108078,"7,222,401","7,175,332.25",0.00000010117057,"22,959.92","604,750,473.09",0.0000381168478083,"67,303,236","1,860,108",0.00000027613457934707,0.00000055,pgn,0.01065
